dataset,client_id,ind_local_acc,ind_global_acc,ind_switch_acc,ood_local_acc,ood_global_acc,ood_switch_acc,mix_local_acc,mix_global_acc,mix_switch_acc
cifar10,17,0.8575,0.5473888888888889,0.7316666666666667,0.0,0.32311904761904764,0.21311904761904762,0.42878573214434534,0.4370364197016418,0.4736228019001583
cifar10,18,0.9256666666666666,0.48541666666666666,0.7180833333333333,0.0,0.36664583333333334,0.2776458333333333,0.4628333333333333,0.42845833333333333,0.5003333333333333
cifar10,19,0.8372222222222222,0.5796666666666667,0.7197222222222223,0.0,0.3092857142857143,0.2077857142857143,0.41864599827763427,0.44587048920743394,0.4645942717448676
svhn,0,0.92043078209954,0.800710999581765,0.9018890283005716,0.0,0.7701602051078658,0.39724067594940293,0.46026351563316953,0.7711143643905329,0.6364634528913521
svhn,1,0.9415616742618619,0.8219277754375215,0.9145253322100103,0.0,0.7636656827375096,0.44555591997376187,0.4707898516036381,0.7791096218286261,0.6697175682144567
svhn,2,0.8832325331156543,0.736596044673667,0.8496159697228303,0.0,0.7947828250711936,0.5255605629129918,0.4416244596575203,0.7466280774011614,0.6721211109255858
svhn,3,0.9365568216815522,0.7144441022482292,0.8938712657838004,0.0,0.7916054615069714,0.4879837214342476,0.4683216804755598,0.7380109033788154,0.6836172113222657
svhn,4,0.9500989623942901,0.7248245666646674,0.9106339590955437,0.0,0.7899196281591944,0.48221894064103804,0.47506372769530664,0.7414904783325836,0.6895486579697107
svhn,5,0.9470857684410046,0.7980308534723319,0.9039646185436739,0.0,0.7744844076915413,0.5071485503636545,0.473555350796367,0.7664867710938529,0.6929314202974859
svhn,6,0.9137631150760254,0.7961903158839702,0.8824833080850586,0.0,0.769354053077322,0.5360998067344406,0.45689437508767006,0.7734885678215738,0.6983447888904475
svhn,7,0.9595900248074161,0.8170779475127301,0.9232275754014885,0.0,0.7720403472627455,0.48621547915351726,0.4798889977146588,0.7759712699967353,0.6925563173359451
svhn,8,0.9358138928711065,0.7638798383943699,0.8974325557148443,0.0,0.7857486479000539,0.47276119946936457,0.46793743890518086,0.7611925708699903,0.6700065167807103
svhn,9,0.9167049584360248,0.7439324950916913,0.8807803166381218,0.0,0.7901260783012608,0.47832780358327803,0.45840992647058826,0.750543114973262,0.6657545120320856
svhn,10,0.861141583212428,0.7555822923670336,0.8337874659400545,0.0,0.7883007180064762,0.5285794734619175,0.430570791606214,0.7519197423829577,0.6635585123323543
svhn,11,0.9300444043049597,0.8686686234665463,0.9051704673741251,0.0,0.7462146737261913,0.5545485800728873,0.4650747055060028,0.7961499379022242,0.7214632494072485
svhn,12,0.9013390325816723,0.708204300606272,0.8592489204867624,0.0,0.8002409575443283,0.5208087792357455,0.45068917386373547,0.7407528570182326,0.682587455290936
svhn,13,0.9229893323744457,0.6953733668944025,0.8716888409445044,0.0,0.7958790842947593,0.5355616624093555,0.4615776538991788,0.7323323143319547,0.6934903794281604
svhn,14,0.9011770984671035,0.8233462804281436,0.8847214397960091,0.0,0.7561697324669778,0.40430432262591137,0.45059522927075146,0.7720635108890634,0.633463300372111
svhn,15,0.9106660153069532,0.7478586549421918,0.8824621397166585,0.0,0.7929254636649947,0.45913040942493877,0.4553552526584917,0.7579917598970801,0.6591105248587295
svhn,16,0.9389100922749891,0.8599449248755978,0.917339001884149,0.0,0.7210965435041716,0.4194261629614275,0.46945504613749456,0.7856780520798107,0.6630030436252959
svhn,17,0.9108753633612036,0.8134496089184573,0.8792591926638497,0.0,0.7615442961165049,0.5451152912621359,0.4554376816806018,0.7772783122059397,0.7005903683059127
svhn,18,0.9448345035105316,0.7423699670439892,0.9010603238286288,0.0,0.7849784955057365,0.5264792396667096,0.4725188104621999,0.7489430311716231,0.6955213185238266
svhn,19,0.918477117701854,0.8185342107635446,0.8905015174734818,0.0,0.7590516588395697,0.5133616118769884,0.4592454587796926,0.7785507159277011,0.6917379088600748
medmnistA,0,0.9942299156679982,0.9605605224779659,0.9646820112865386,0.0,0.9529701246547041,0.9487917546832564,0.4971622435714512,0.9549446716763372,0.9548178445733854
medmnistA,1,0.9967757634748753,0.9780386908383015,0.9790728799123981,0.0,0.9460765820994058,0.9452041874941054,0.4984485276222925,0.9637077147724508,0.9640119250425895
medmnistA,2,0.9941509066094756,0.9504776759602261,0.9591538311561708,0.0,0.9559598287783997,0.9522143562726375,0.49712391537486594,0.9498391342497806,0.95252023008677
medmnistA,3,0.9941905005107252,0.9719739530132788,0.9749106230847804,0.0,0.9488491640809522,0.9473208910295003,0.4971587281317839,0.9619461116077129,0.9627442216830545
medmnistA,4,0.999235668789809,0.9913375796178344,0.9913375796178344,0.0,0.9459160913436007,0.9459160913436007,0.4997663849127129,0.9657647708448371,0.9657647708448371
medmnistA,5,0.9946285506190823,0.9613983976693372,0.9797887836853605,0.0,0.9535369573392387,0.9055070404880291,0.49731427530954114,0.9545702840495266,0.9401402039329935
medmnistA,6,0.996779293786965,0.9674415881009545,0.9724776014522457,0.0,0.9499198046585114,0.9439590165896632,0.4984480234260615,0.9597657393850659,0.9596778916544656
medmnistA,7,0.9989693909100278,0.9817066886529939,0.9839224981964341,0.0,0.941866950613528,0.9377091572862792,0.5001806078745034,0.9622787553537334,0.9619949429795139
medmnistA,8,0.9915268456375839,0.9438758389261745,0.9550335570469799,0.0,0.9578308118474324,0.9410185382484552,0.49576342281879193,0.9498741610738255,0.9479446308724833
medmnistA,9,0.9992060839043958,0.9980778873474846,0.9980778873474846,0.0,0.9254825591385532,0.9254825591385532,0.5160336642209754,0.9658610271903323,0.9658610271903323
medmnistA,10,0.9772070360888595,0.8985052440333636,0.9115533900404658,0.0,0.9696412143514259,0.9652981322607561,0.48870441498368644,0.9331763928468179,0.9378020071862223
medmnistA,11,0.9984321103794292,0.9653182815929758,0.9695829413609282,0.0,0.9511711921687449,0.9473021792331896,0.4992317099940418,0.9559095612907272,0.9560663551694942
medmnistA,12,0.9662062491618614,0.8947968351884136,0.9088775647043047,0.0,0.9754415513474144,0.9670657319737801,0.48313551934553745,0.9339837725474418,0.9371689130289009
medmnistA,13,0.9967657078787356,0.9838716632886282,0.9856397429815861,0.0,0.936232859426264,0.9322228765317854,0.5121421607728441,0.9629974297615882,0.9627093858016484
medmnistA,14,0.9843815077051229,0.9683465222823824,0.9683465222823824,0.0,0.9538188277087034,0.9538188277087034,0.49244712990936557,0.9593707677883113,0.9593707677883113
medmnistA,15,0.9369140925157523,0.8948824343015215,0.9000307361303211,0.0,0.9720743520376997,0.9657038135962999,0.46845704625787615,0.9309205471031197,0.9306900261257107
medmnistA,16,0.9965559782049964,0.9676673177752647,0.9696206435694459,0.0,0.948751142247944,0.9465935627982537,0.4984317153434801,0.9587361168243521,0.9586332784862197
medmnistA,17,0.9997769516728624,0.9985130111524163,0.9985130111524163,0.0,0.9421145374449339,0.9421145374449339,0.4999628197501487,0.9710737656157049,0.9710737656157049
medmnistA,18,0.9824077999152183,0.9282181715416137,0.936766991663134,0.0,0.9634866654734204,0.9576024700196886,0.4912386066558327,0.9438988200381545,0.9451353070020491
medmnistA,19,0.9963527851458885,0.9720822281167109,0.975,0.0,0.9491204021018963,0.9450079963445283,0.49817639257294427,0.9590848806366048,0.9591511936339523
medmnistC,0,0.9703205381875742,0.925603482390186,0.9333201424614167,0.0,0.938245727184779,0.9112114371708051,0.4854484260542467,0.9275391011680856,0.9107107503464661
medmnistC,1,0.9929964982491246,0.9766133066533267,0.9766133066533267,0.0,0.9145812053115424,0.9145173646578141,0.4966224668501376,0.9477107830873155,0.9477107830873155
medmnistC,2,0.9795328142380423,0.9408231368186875,0.9452725250278087,0.0,0.9343073310722672,0.9287764153404644,0.4901480574418346,0.9314260269397752,0.9293109206278526
medmnistC,3,0.9917040663674691,0.9771521827825378,0.9785121719026247,0.0,0.9167842031029619,0.9142086220641442,0.49585203318373455,0.9490684074527403,0.9485924112607099
medmnistC,4,0.9063373718546133,0.9629543336439889,0.9627213420316869,0.0,0.9294712928541925,0.9294712928541925,0.4533799533799534,0.9388111888111889,0.9386946386946387
medmnistC,5,0.9863094073929201,0.9460199491492275,0.9692939565812635,0.0,0.9326575726532593,0.8848331266512104,0.49320293398533005,0.9323227383863081,0.9153056234718826
medmnistC,6,0.9941690962099126,0.9618214632791893,0.9659863945578231,0.0,0.9240444795527739,0.9117700674485022,0.4971880858154551,0.9457751857251961,0.9434145664097757
medmnistC,7,0.9939172749391727,0.972323600973236,0.9907238442822385,0.0,0.9213884336221025,0.7374151252634044,0.49695863746958635,0.940389294403893,0.8627585158150851
medmnistC,8,0.9768917819365338,0.9295362082994304,0.9365337672904801,0.0,0.9376534399086497,0.9312589209249215,0.4884856375620474,0.9274961347546586,0.9277402555130605
medmnistC,9,0.9951552521471042,0.9899801805769655,0.9899801805769655,0.0,0.9016325970640692,0.9016325970640692,0.4976324193370774,0.9463715449840326,0.9463715449840326
medmnistC,10,0.9335313776457482,0.8510954326030449,0.8650204233197177,0.0,0.9604355915508372,0.9554011163401555,0.4668523676880223,0.9042711234911792,0.9073351903435469
medmnistC,11,0.9931020890815925,0.9473787938510051,0.9919195900670082,0.0,0.9323146454320457,0.2947917787582051,0.496648925684999,0.9338655627833629,0.6491228070175439
medmnistC,12,0.9445057543749015,0.8719848652057386,0.9016238373009617,0.0,0.9588265865912109,0.9164404920020789,0.4725136051739096,0.9127691458316902,0.9048820884927833
medmnistC,13,0.991941982272361,0.9781426269137792,0.9802578565672845,0.0,0.9047480337896883,0.8841392368191087,0.500635453205226,0.9444868079914595,0.9363530069645671
medmnistC,14,0.8825053995680345,0.9010799136069114,0.865658747300216,0.0,0.9392832044975404,0.9345514171937221,0.44144338807260153,0.9142178046672429,0.8947709593777009
medmnistC,15,0.8787350597609562,0.8376494023904383,0.8361553784860558,0.0,0.9555589492974954,0.9484829973528813,0.4394769613947696,0.8942714819427148,0.8885429638854296
medmnistC,16,0.9892189746046958,0.9538811691423096,0.956756109247724,0.0,0.9255485893416928,0.9196708463949843,0.4947280134196022,0.9421279654924515,0.9399712437095614
medmnistC,17,0.9945184025058731,0.988775776559645,0.9900809188201514,0.0,0.9252609813908921,0.9123505976095617,0.49764890282131663,0.9508881922675027,0.9433124346917451
medmnistC,18,0.939026735910752,0.9120984804770148,0.9228697826505097,0.0,0.9421483126591192,0.8734088077568929,0.46982966028293716,0.9252237513232605,0.8937542103743624
medmnistC,19,0.9907120743034056,0.9533883728930168,0.9695562435500515,0.0,0.9297321528633867,0.8076879973103216,0.49561177077955604,0.9360695233178454,0.8712786095336431
medmnistS,0,0.9788144660817462,0.7875026749411513,0.8838005563877595,0.0,0.8453377457660113,0.7521413276231264,0.48945960406634564,0.7965757089352595,0.7851257356875334
medmnistS,1,0.9683010262257696,0.945381984036488,0.9448118586088939,0.0,0.7755759528296152,0.7642088626831196,0.4842609489051095,0.8611998175182481,0.857379105839416
medmnistS,2,0.964035646085296,0.8093570973901973,0.866008911521324,0.0,0.8430057559275492,0.8075724771611131,0.48217128303088186,0.8012575612862146,0.8046800382043935
medmnistS,3,0.9723602484472049,0.9062111801242236,0.9318840579710145,0.0,0.7901805796542639,0.747702589807853,0.4862556297561733,0.843557488222809,0.8399337371227417
medmnistS,4,0.709319526627219,0.8673570019723866,0.8892998027613412,0.0,0.8283486888731396,0.7285140562248996,0.3546597633136095,0.8250739644970414,0.7912968441814595
medmnistS,5,0.9767268665053063,0.8087879352075964,0.9245950474771923,0.0,0.8416120906801008,0.5974811083123426,0.48849986032219017,0.8117143123195828,0.7642238569699227
medmnistS,6,0.9937570233487327,0.9082282432263703,0.9240854039205894,0.0,0.800371833604462,0.7631303741575645,0.4971267957526546,0.8503435352904435,0.8462211118051218
medmnistS,7,0.9762957721563772,0.9207500442243057,0.9734654165929595,0.0,0.8097403924775143,0.4770543744889616,0.4883638616051677,0.8366516237501106,0.7392266171135298
medmnistS,8,0.9638421631818896,0.8954566891998114,0.9152648954566892,0.0,0.8141039236479322,0.776033934252386,0.48195896549013445,0.8282367738385347,0.8267431805675655
medmnistS,9,0.9804447424293217,0.9683763548999889,0.9704994971505196,0.0,0.7610619469026548,0.7561455260570304,0.4903593584083161,0.8538534622478064,0.8528474822556307
medmnistS,10,0.9565876777251184,0.6606635071090048,0.8458767772511848,0.0,0.8806276947758949,0.785270229619974,0.4784298852754338,0.7621124490376411,0.7908409974400303
medmnistS,11,0.9884583676834295,0.8478977741137675,0.9375515251442704,0.0,0.831459570916589,0.5505424910403064,0.49443298969072164,0.8129896907216495,0.7507216494845361
medmnistS,12,0.8973531310522918,0.7540348612007747,0.844932214331827,0.0,0.8703364614328222,0.7607003891050583,0.44870553295887405,0.7877848795919685,0.7882368132222868
medmnistS,13,0.9784193642461358,0.9498396033829105,0.958005249343832,0.0,0.7552564617650998,0.6939868755859113,0.49498377102390084,0.854381823546769,0.8402675322120586
medmnistS,14,0.49507916131792895,0.5669661959777492,0.513050919982884,0.0,0.8619559517566859,0.8615189652158713,0.24785775492716366,0.7116538131962297,0.6842330762639246
medmnistS,15,0.6007093995439574,0.6295920952622245,0.5979224727641247,0.0,0.8726614646986932,0.8457271787158033,0.3005450627455951,0.737229053111928,0.7126378501711244
medmnistS,16,0.9896356098625354,0.8506436831769584,0.9187213615535675,0.0,0.8254749299283712,0.755714730613516,0.4949798101058605,0.8423005565862709,0.8311688311688312
medmnistS,17,0.899519890260631,0.9567901234567902,0.8957475994513031,0.0,0.8186505267877158,0.8185160277964582,0.4497599451303155,0.8617969821673526,0.831275720164609
medmnistS,18,0.8659763313609468,0.7099112426035503,0.7636094674556213,0.0,0.8802881750717729,0.81636964411462,0.4329881656804734,0.7829142011834319,0.7732248520710059
medmnistS,19,0.9892776523702032,0.8515801354401806,0.9492099322799097,0.0,0.830092941471992,0.5801055011303693,0.49482499059089197,0.8196273993225442,0.753293187805796
